organization_id,organization_key,name,address,city,state,zip,type,bank_account,created_dtm
441,4e5c5ac3-3bb6-4382-9c8c-df6da54b1ce4,"Nutanix, Inc.",1540 Orton Road,Fayetteville,North Carolina,28305,Basic,6011193328675811,2024-10-12 06:42:38
467,436756e5-c6f8-4d7d-930b-14181e14f49b,Nuvectra Corporation,2129 Folsum Place,Pittsburgh,Pennsylvania,15220,Reseller,6011699921314590,2024-10-12 09:15:54
81,82d9167b-df2e-4185-81bc-e48134b4d7fb,Nuveen AMT-Free Municipal Credit Income Fund,9720 Cook Place,Muskegon,Michigan,49444,Educational,6011013671503750,2024-10-10 22:01:57
29,9916a598-9fd1-4978-90dc-d114c9fd72db,Nuveen California AMT-Free Quality Municipal Income Fund,8310 Clio Lane,New York City,New York,10175,Basic,376642521917194,2024-10-10 17:30:35
351,f5600ebe-7749-4d1b-9058-0990f6e0981a,Nuveen California Municipal Value Fund 2,3446 Willington Way,Tucson,Arizona,85748,Reseller,6011438250066160,2024-10-11 22:59:01
138,257d082a-41f2-4e28-a411-c133de7635aa,Nuveen California Quality Municipal Income Fund,2896 Chappells Drive,Flint,Michigan,48555,Corporate,4137837717249,2024-10-11 03:26:50
43,75822ef9-4c79-42be-afe1-dbc1e7b080d9,Nuveen Insured New York Select Tax-Free Income Portfolio,12119 Spanish Moss Way,Atlanta,Georgia,30343,VIP,4108453044930,2024-10-10 18:34:59
144,22e68886-15c6-4441-8b7f-0c35a8505c15,Nuveen New York Municipal Value Fund 2,13350 Pivanka Avenue,Alexandria,Virginia,22309,Basic,6011337965346760,2024-10-11 04:04:14
472,b45f4ad2-5845-4af6-b3f0-1fcaacea65cc,Nuveen Quality Preferred Income Fund 2,12932 York Terrace,Lake Worth,Florida,33467,Premium,4256215039038333,2024-10-12 09:42:39
10,dfcd9f6e-78f8-4c67-85ff-54a68af006ee,"NxStage Medical, Inc.",10469 Vicksburg Avenue,Salt Lake City,Utah,84135,Reseller,4827865164379427013,2024-10-10 15:50:24
74,e07ad007-3912-41f8-8105-4f2b68083f46,OFG Bancorp,3125 Perez Place,Erie,Pennsylvania,16550,Standard,349365018213434,2024-10-10 21:22:02
306,86686646-ca82-4c39-b0e3-a1a124db409c,"Oaktree Capital Group, LLC",7831 Hux Court,Montgomery,Alabama,36119,Reseller,4819323324406769678,2024-10-11 18:46:10
421,1a6fad9d-02a5-44fc-953d-72ca911b03b3,Oasis Petroleum Inc.,3395 Hurtt Street,Columbia,South Carolina,29203,Government,6011390881179021,2024-10-12 05:05:26
383,994cb13e-df83-4bdb-a7d2-20140ae0164f,"Ocean Power Technologies, Inc.",5470 Underhill Court,Lexington,Kentucky,40505,Student,5427338126861093,2024-10-12 01:40:10
69,75101407-ca2c-446a-9279-bedd8893b7a1,"Ocular Therapeutix, Inc.",9702 Margarita Drive,Miami Beach,Florida,33141,Moderator,6011362973849332,2024-10-10 21:00:31
334,f244334d-cdd7-4ad4-bae5-de428ba4562e,"Oil States International, Inc.",2919 Dyson Loop,Stamford,Connecticut,06912,Reseller,372995862419222,2024-10-11 21:16:01
242,9cd6b849-8a16-43f6-930c-f7fe8cfa00f7,Olin Corporation,7782 Ivawood Way,Richmond,Virginia,23260,Moderator,346321182402955,2024-10-11 13:06:51
167,7a8f8e4c-a37e-4ffa-9ee9-5db3969e0dd0,"Omega Healthcare Investors, Inc.",852 Cichielo Court,Wilkes Barre,Pennsylvania,18763,Educational,6011877462584884,2024-10-11 06:12:40
245,ef8f9e05-1890-46ac-9af1-d0846eab6d79,"Onconova Therapeutics, Inc.",9401 Randall Road,Birmingham,Alabama,35210,Individual,346374925522814,2024-10-11 13:29:29
291,6f20c9ba-8f75-4c70-898c-2cbd7683d50b,"OneMain Holdings, Inc.",7925 Jodphur Lane,Aurora,Colorado,80045,Student,372992724940911,2024-10-11 17:09:56
340,ba365cfc-cf5f-4862-8c6a-346773dcda60,Orion Engineered Carbons S.A,2435 Northfield Lane,Fort Wayne,Indiana,46867,Standard,5465408584744769,2024-10-11 21:54:44
363,7cf2add5-9d2a-413d-af8b-4fe5671e8e2d,Osisko Gold Royalties Ltd,6441 Dooley Street,Los Angeles,California,90010,Premium,5431759666382329,2024-10-11 23:51:12
47,2a5e6fe1-909e-4e60-b7f7-51230d62504f,Oxford Immunotec Global PLC,10342 Tynte Terrace,Corona,California,92878,Individual,6011797613036073,2024-10-10 18:58:25
57,c48dae5e-99aa-4898-872e-5941827696aa,Oxford Lane Capital Corp.,6836 Tammy Lane,El Paso,Texas,88519,Moderator,4204173256818437,2024-10-10 20:01:01
256,e415c02e-b3cd-476c-9990-7e5d0abf3f39,"PC-Tel, Inc.",2373 Viola Court,Fort Lauderdale,Florida,33330,Student,5490990201660089,2024-10-11 14:28:23
46,f6496c7b-16b3-4b62-86ab-24a414b85dcc,PICO Holdings Inc.,8053 Mazzio Lane,Norfolk,Virginia,23514,Business,6011855513830985,2024-10-10 18:52:36
297,d4b6c29f-c3d1-4267-9d9f-26d8d4584bcb,"PIMCO Strategic Income Fund, Inc.",3700 Ainsworth Circle,Huntington,West Virginia,25721,Individual,5211704070093514,2024-10-11 17:46:50
13,8f71cd7b-c9b5-4881-a8ea-936768f2f919,"PNC Financial Services Group, Inc. (The)",10757 Leone Lane,Buffalo,New York,14276,Corporate,6011145145323991,2024-10-10 16:06:15
55,4e4c50f7-0042-414e-8716-2e3c1bc50d89,"Pacific Biosciences of California, Inc.",10401 Alva Terrace,Seattle,Washington,98195,Reseller,379397570575364,2024-10-10 19:48:31
402,327a2f20-d408-4ac0-aace-4ef0f85ff238,Pacific Mercantile Bancorp,12673 Puerto Bello Drive,Birmingham,Alabama,35215,Individual,5122159460747849,2024-10-12 03:28:02
412,0a323541-1669-4f60-9f79-11bcbd5e5978,Pan American Silver Corp.,12178 Kilmer Way,Cincinnati,Ohio,45203,Premium,5535299643790646,2024-10-12 04:12:26
419,4139d6fb-b420-4276-a15e-3c33c85b43e4,"Peak Resorts, Inc.",10328 Reyes Avenue,Birmingham,Alabama,35236,Government,379705553844736,2024-10-12 04:53:09
37,1c683c97-3709-4a51-a420-6b6ec9961282,"PennTex Midstream Partners, LP",14058 Moore Terrace,Des Moines,Iowa,50393,Business,6011444741265635,2024-10-10 18:07:01
463,0a5edef6-49da-473f-8b48-957fa52bffcb,"Penske Automotive Group, Inc.",1016 Peachtree Avenue,Hampton,Virginia,23663,Business,372555212925871,2024-10-12 08:59:36
166,bb813a4f-361f-449c-be2a-9984cfd91fdb,Peregrine Pharmaceuticals Inc.,5175 Santana Way,Lincoln,Nebraska,68505,Professional,340415811607122,2024-10-11 06:08:34
389,be9a20d2-b346-4de9-a60d-2c009cfcbe4a,Pharmerica Corporation,4881 Kinnaird Court,San Francisco,California,94116,Individual,4578778848453341,2024-10-12 02:21:32
390,471e147c-c589-4786-b7a2-f0f7f777c469,"Pinnacle Foods, Inc.",2067 Limestone Avenue,Sacramento,California,95852,Business,348801461416667,2024-10-12 02:25:27
330,8ed42053-5155-4652-b312-7468e147fdaf,Pitney Bowes Inc.,554 Glade Run,Toledo,Ohio,43610,Educational,4658295632224999561,2024-10-11 20:58:50
48,bb48e3ef-641e-4464-8364-493602b5eda6,"Planet Fitness, Inc.",14568 Chitty Chatty Run,Humble,Texas,77346,Guest,376943187811856,2024-10-10 19:05:37
254,8bedd82d-d49e-4895-b0fc-e3a750c9597a,Playa Hotels & Resorts N.V.,12263 Underpar Lane,Peoria,Illinois,61640,Nonprofit,341199004677003,2024-10-11 14:17:40
447,b3e73309-1418-42a2-a7ec-3a91fa7fc3f5,Playa Hotels & Resorts N.V.,10012 Sunset Pointe Blvd.,Los Angeles,California,90055,Corporate,6011238990902140,2024-10-12 07:20:39
386,f52fb53d-3ce2-46c0-a6dd-0cc05d29f2b9,Plexus Corp.,12872 Retford Terrace,Sacramento,California,94207,Partner,4958552581035429,2024-10-12 02:00:13
372,a1e25a57-639a-4eb9-bb63-370a239c3ea4,"Popular, Inc.",8458 Cooper Loop,Katy,Texas,77493,VIP,6011657114245419,2024-10-12 00:43:20
214,54684b17-79e1-4352-b77d-b167110b2805,PowerShares International BuyBack Achievers Portfolio,13717 Granbury Street,Jacksonville,Florida,32215,Student,4681864214177070,2024-10-11 10:25:03
75,83e92aa3-3af2-4026-8798-daf7d42959e0,PowerShares Nasdaq Internet Portfolio,7901 De Silva Street,Dallas,Texas,75397,Student,6011015487265144,2024-10-10 21:24:54
114,ccce7748-1038-4063-bca3-af61c81ad3b3,ProShares Ultra Nasdaq Biotechnology,10537 Julia Court,Akron,Ohio,44310,Business,6011047429505162,2024-10-11 01:03:34
392,96addad9-b095-4bca-9d84-0e1ef2e30d08,Progenics Pharmaceuticals Inc.,13376 Alwick Way,Greenville,South Carolina,29610,Professional,374281466608589,2024-10-12 02:32:27
61,d131905d-f259-49b8-b944-c741567fd26c,Prudential Public Limited Company,125 Mccoll Court,Orlando,Florida,32859,Guest,341460405468766,2024-10-10 20:24:30
213,16520b2c-df91-4e7c-9cfa-e2ae75c42452,Psychemedics Corporation,14595 Touchstone Terrace,Midland,Texas,79705,Admin,6011201083955342,2024-10-11 10:15:18
20,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2,Public Storage,1823 Piper Place,Petaluma,California,94975,Individual,345671682756197,2024-10-10 16:39:36
90,d0c1c04d-4667-4a6c-9f2f-6188e6b31f9f,Public Storage,3823 Surrey Lane,Columbus,Ohio,43231,VIP,6011951023854019,2024-10-10 22:48:37
264,7d1940c6-5f72-4aaf-985d-a8e6c531c938,"Pulmatrix, Inc.",4310 Sterling Street,Providence,Rhode Island,02905,Student,4360967416344,2024-10-11 15:07:12
327,fe46b111-8e08-47f8-8e68-9c2168dca8c7,"Pure Storage, Inc. ",2741 Weaton Court,Baton Rouge,Louisiana,70805,Nonprofit,347202693113061,2024-10-11 20:40:33
17,446c2d70-ebc5-40e6-9516-f8cf0ff17018,Quest Resource Holding Corporation.,13176 Boudreau Circle,Baton Rouge,Louisiana,70826,Guest,6011382081811107,2024-10-10 16:27:43
89,54e767db-6d30-4736-b10a-c94158c7ebed,QuickLogic Corporation,93 Elkington Road,Spartanburg,South Carolina,29319,Student,4955964434542928,2024-10-10 22:47:34
313,770355d2-4a91-456a-88be-625c715d1d21,RAIT Financial Trust,12264 Lantana Avenue,Saint Louis,Missouri,63158,Professional,4034414507265934227,2024-10-11 19:28:35
156,8141b066-ec0b-474d-b9fa-2b43efc782ad,REGENXBIO Inc.,478 Alora Street,Austin,Texas,78715,Business,4121630215825050,2024-10-11 05:16:43
123,2e483349-84d5-4af9-8204-6b188790751b,"RLJ Entertainment, Inc.",9096 Fenimore Lane,Garland,Texas,75044,Premium,4234030857387,2024-10-11 01:55:14
80,8059617c-ddaf-4103-b1dd-3c662108bda8,RXi Pharmaceuticals Corporation,9905 Belcherry Loop,Chicago,Illinois,60691,VIP,6011484021587530,2024-10-10 21:55:01
397,91e9cdc8-5853-43ad-b443-e41ac6a8b116,"Raven Industries, Inc.",8105 Simpson Street,Minneapolis,Minnesota,55487,Standard,6011959546449381,2024-10-12 03:04:36
163,cad6392d-3176-4b80-926a-b32c5bd4d3c4,Realogy Holdings Corp.,1215 Ravenel Court,Pensacola,Florida,32590,Trial,375013793418329,2024-10-11 05:59:03
93,1d4751b2-6665-4e21-8c6a-ecb20ef71c74,"Remark Holdings, Inc.",13451 Egret Court,Salt Lake City,Utah,84140,Business,5350107510968884,2024-10-10 23:02:28
406,45c42d79-f9f5-4bc8-9ddd-afc0f12d5deb,"Renewable Energy Group, Inc.",1788 Muirfield Place,Memphis,Tennessee,38181,Business,4373513843442,2024-10-12 03:46:31
14,7548446b-f3cd-46c9-9b0d-2fe88c36020e,Renren Inc.,2405 Birch Avenue,Kansas City,Missouri,64193,Family,345472043423999,2024-10-10 16:13:42
186,fb179044-ae9c-4cd8-9997-a12670754e5e,Repros Therapeutics Inc.,9233 San Antonio Lane,San Antonio,Texas,78278,Student,374605927917950,2024-10-11 08:01:08
64,bbb3f7df-77e5-4fee-b71e-85aec55e0760,Rex Energy Corporation,14259 Blaise Terrace,Laurel,Maryland,20709,Corporate,6011136053719825,2024-10-10 20:38:55
474,23e88273-fa42-46b1-b6fa-fbf661e85b18,"SB Financial Group, Inc.",3542 Belhaven Loop,Saint Louis,Missouri,63143,Trial,4479058484178345737,2024-10-12 09:55:21
453,ba1b551b-c4ef-4593-84d9-ab646ec5bac4,"SG Blocks, Inc.",7256 Flores Avenue,Texarkana,Texas,75507,Admin,4289041420242,2024-10-12 07:57:48
411,c606c386-798a-4a4b-aa0c-b369d2063397,"SPS Commerce, Inc.",12332 Iiams Court,Chandler,Arizona,85246,Nonprofit,378822298921832,2024-10-12 04:04:03
148,887d177c-2e52-4a1e-b3be-9cdf4b7db3aa,"SS&C Technologies Holdings, Inc.",10405 Vineyard Drive,Van Nuys,California,91499,Individual,6011270959997498,2024-10-11 04:27:51
172,64f4dd91-46c4-4fbd-86a6-a9d106ea9368,"Sabra Healthcare REIT, Inc.",9466 Canterbury Court,Fresno,California,93740,Admin,5165305795131112,2024-10-11 06:36:23
30,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,"Safe Bulkers, Inc",7379 Botello Avenue,Jersey City,New Jersey,07310,Admin,4176294061158,2024-10-10 17:36:34
40,d6ba4c1e-8285-4809-a9eb-aeafe5062a27,SandRidge Mississippian Trust I,6759 Cheryl Cooper Trail,North Las Vegas,Nevada,89036,Individual,5337156619978953,2024-10-10 18:24:09
324,c47ef9bf-6d93-4a06-87da-517d42f06490,Sapiens International Corporation N.V.,3955 Landrea Loop,Plano,Texas,75074,Trial,5591802517111616,2024-10-11 20:23:49
465,c7b6dce2-7cfb-4948-9c22-c2a383d506e0,Sasol Ltd.,9070 Delk Drive,Clearwater,Florida,34629,Individual,5278289560573720,2024-10-12 09:04:27
224,235e405a-714f-4e0a-9bd3-5b33cf9552d9,"Select Bancorp, Inc.",6935 McCranie Terrace,Seattle,Washington,98133,Business,5450188445625566,2024-10-11 11:25:53
311,58a39a72-c261-4da5-af26-e10118694528,Senior Housing Properties Trust,4339 Brassie Terrace,South Bend,Indiana,46634,Family,5584769167983538,2024-10-11 19:21:29
460,e6d6c980-49a2-488e-87a9-6460d32081e2,Sensient Technologies Corporation,5841 Glenda Place,Wichita Falls,Texas,76310,Reseller,6011615585197998,2024-10-12 08:44:03
255,45dd25cd-d969-4e62-9c6d-c5cc3bddd4cd,Service Corporation International,2304 Birchbrook Avenue,San Antonio,Texas,78225,Family,4572947255690690203,2024-10-11 14:26:01
208,314517da-80a8-4a7d-8ac0-86b42b181286,Ship Finance International Limited,7116 Society Hill Circle,Albany,New York,12255,Corporate,6011958498044513,2024-10-11 09:54:19
128,cc3d59a2-8cea-4ea5-99ac-83a8cb7b4b3a,"Shoe Carnival, Inc.",12034 Santo Domingo Drive,Gainesville,Georgia,30506,Educational,6011039831386406,2024-10-11 02:23:33
294,ff02e209-76fd-4d6e-8713-dbd1f4e67097,Shopify Inc.,1773 Pebble Beach Lane,Tulsa,Oklahoma,74170,Nonprofit,4367077176991612327,2024-10-11 17:30:00
269,11072e8b-93aa-4bb6-bd26-cb681c7549e0,"Sierra Wireless, Inc.",5054 Old Dominion Road,Lexington,Kentucky,40524,Business,377393544568785,2024-10-11 15:32:23
38,9945f540-1ab1-4fad-bfa3-7a857adf713d,"Sigma Labs, Inc.",464 Jeffers Terrace,Reston,Virginia,22096,Enterprise,6011431181636128,2024-10-10 18:16:27
285,603a8318-64ee-4e8c-9ee0-c3cadb1809a7,"SigmaTron International, Inc.",3211 Turtle Street,Jersey City,New Jersey,07305,Business,5527460545248386,2024-10-11 16:48:18
204,40f255a6-24b3-4fb3-9b51-50662677dd63,"Simpson Manufacturing Company, Inc.",6757 Serwatt Street,Washington,District of Columbia,20099,Professional,6011011430256785,2024-10-11 09:37:15
206,3aba2132-8dd9-4ef5-8811-501223c51019,"Socket Mobile, Inc.",3095 Bedford Way,Jacksonville,Florida,32259,Educational,4296952020727701129,2024-10-11 09:50:18
301,b9dd5a8e-de70-4bb4-b2d2-d9b0f0d9fe21,"Sonic Foundry, Inc.",2744 Whittle Court,Metairie,Louisiana,70033,Individual,4836062981739511,2024-10-11 18:10:20
305,15811d2a-cbdf-4370-8438-23133e7cd41f,"Sonoma Pharmaceuticals, Inc.",13125 Hook Hollow Terrace,Huntington Beach,California,92648,Admin,5441071797508436,2024-10-11 18:37:18
288,316caf1b-a92c-4b9b-8ebc-5cf0d2a3781c,Southern Company (The),1215 Amaya Avenue,Denver,Colorado,80243,Admin,5195691798470316,2024-10-11 17:02:06
181,020922d6-be8a-4a6e-8dc1-50bc57e7743e,"Southern Missouri Bancorp, Inc.",9008 San Jose Place,San Francisco,California,94110,Trial,377163750415219,2024-10-11 07:23:24
296,7292cadf-359e-491c-858d-035d937d7e40,"Southern National Bancorp of Virginia, Inc.",12079 Oak Point Terrace,Birmingham,Alabama,35244,Family,6011394495331721,2024-10-11 17:38:36
251,a6847f81-493b-4111-99b6-4350f7ba1aea,Splunk Inc.,1324 Neira Lane,Toledo,Ohio,43605,Reseller,5442572200639154,2024-10-11 14:05:25
347,a7c0dbc9-6c13-4be9-9648-906d97e4c6df,St. Joe Company (The),10927 Devonshire Way,Phoenix,Arizona,85072,Government,6011453774653476,2024-10-11 22:27:37
139,59147354-abac-4eb9-91cd-5050a5b05485,"Stanley Black & Decker, Inc.",6794 Emory Avenue,Portland,Oregon,97296,Family,6011110965130199,2024-10-11 03:29:34
265,393cc7e9-3191-43e3-a214-b3ef2038b4bb,Stifel Financial Corporation,4619 Amberjack Terrace,Reading,Pennsylvania,19610,Standard,4050039564007,2024-10-11 15:10:47
88,fa9efeb8-be29-4889-ac12-0ac5fea05a7b,"Stock Yards Bancorp, Inc.",5111 Rivera Road,Syracuse,New York,13205,Government,6011268054990004,2024-10-10 22:43:31
284,6602bea8-5656-48bd-b521-0e2cff9d3749,"Stratasys, Ltd.",4778 Queen Palm Place,Santa Barbara,California,93150,Reseller,4316545692972,2024-10-11 16:44:27
432,0c642191-ced4-4932-a496-47008134e649,"SunCoke Energy, Inc.",2137 Bednarik Place,Fort Worth,Texas,76198,Business,5289627582482353,2024-10-12 05:57:56
354,9cd71cc0-5ee3-4017-88a1-519dd16894fc,Sunoco LP,7579 Fort Mill Court,Houston,Texas,77240,Corporate,5401031906980916,2024-10-11 23:07:25
201,abefbd12-ae73-4c2d-acf3-52f9b6949f48,"Sunworks, Inc.",11115 River Oaks Circle,Chicago,Illinois,60604,Standard,6011969287218002,2024-10-11 09:19:53
365,108079b7-4ad9-410a-9559-b3f04730758b,"Syndax Pharmaceuticals, Inc.",3865 Silver Oak Avenue,Panama City,Florida,32405,Business,4235027297019723,2024-10-12 00:03:37
355,328eae74-bfd8-4d89-872d-3e831a9ffe7a,"T-Mobile US, Inc.",6278 Hilton Head Circle,Washington,District of Columbia,20409,Family,6011459606930271,2024-10-11 23:12:57
35,1d29ad1f-3bad-40bb-8998-b182b93726e0,TOR Minerals International Inc,11481 Koonce Court,Amarillo,Texas,79182,Guest,6011818656677373,2024-10-10 17:55:00
361,bb1c4a52-445c-4178-83c8-36cfafae11d7,TPG Pace Energy Holdings Corp.,1096 Marchmont Place,Bakersfield,California,93311,Guest,370780842021931,2024-10-11 23:42:28
424,7f85bf79-2754-4af5-a7cd-9e34981ba55a,Targa Resources Partners LP,2163 Crowned Caterpillar Drive,Louisville,Kentucky,40220,Admin,5250338584436299,2024-10-12 05:17:21
24,311bd1e3-ab74-49fb-8692-5c6786edf303,Tecogen Inc.,13239 Tom Lane,Columbus,Ohio,43268,Student,4816767920254380,2024-10-10 16:54:32
349,cbc9e633-3372-496a-ad8e-ff7a3e619a19,Teekay Offshore Partners L.P.,11652 Walker Loop,Charleston,South Carolina,29424,Premium,5230529086914115,2024-10-11 22:41:41
160,a5e1fb8b-59dd-4d67-85a8-e2d65058d7c4,Teekay Tankers Ltd.,13678 Caruthers Path,Savannah,Georgia,31416,Professional,375152237486478,2024-10-11 05:36:10
337,a31cf8ba-d796-45d4-a619-dad4a23a35da,"Tempur Sealy International, Inc.",3459 Turtlecreek Street,Berkeley,California,94712,Enterprise,6011697493271032,2024-10-11 21:36:12
129,09ff46f5-7fa4-4e6e-a66f-99c8498b0ec2,Ternium S.A.,12911 Mount Vernon Way,Hartford,Connecticut,06183,Enterprise,6011928477156794,2024-10-11 02:31:46
374,12e88014-a9dd-4b92-a06b-3287bf50bf35,Terreno Realty Corporation,1468 Willington Way,Virginia Beach,Virginia,23464,Professional,5331246697081576,2024-10-12 00:56:22
295,0d0dde08-cd36-4c2d-bcca-31157b4cefc5,Territorial Bancorp Inc.,9278 Orangedale Terrace,Philadelphia,Pennsylvania,19141,Premium,375068899080995,2024-10-11 17:32:03
36,3daaa036-8ea2-43ab-82ba-3c58e257e786,"Tetra Technologies, Inc.",5249 Tangerine Circle,Miami,Florida,33164,Nonprofit,6011107489037165,2024-10-10 18:02:53
439,51d34ff7-0743-4793-9a32-8018309fa955,"Texas Capital Bancshares, Inc.",9179 Saul Street,Colorado Springs,Colorado,80995,Professional,6011000594096640,2024-10-12 06:34:04
157,9124f1d0-cb9f-41d2-8c8c-790986c40d71,"The Andersons, Inc.",2858 Grey Dove Lane,Denver,Colorado,80241,Premium,6011502013636831,2024-10-11 05:18:00
373,8551f45a-bb5f-4933-8c04-8f7a01d17918,The ExOne Company,9953 Alandari Lane,Naples,Florida,34108,Student,5521674479250509,2024-10-12 00:49:24
272,effb72b0-3b3c-4ed6-b4bb-4ee68ee887fb,"The Travelers Companies, Inc.",7679 Maddie Terrace,Olympia,Washington,98516,Partner,5591377773753021,2024-10-11 15:47:30
150,bec723e4-f231-452f-b3cc-a41b525ac672,"Tile Shop Hldgs, Inc.",5005 Brunson Way,Springfield,Massachusetts,01114,Enterprise,349028063111824,2024-10-11 04:40:17
308,0f8d7b2a-e216-4562-b415-dfbe9498deea,Timken Steel Corporation,14686 Southfield Drive,Lansing,Michigan,48901,Student,5228652187070928,2024-10-11 19:01:38
268,b9dee990-beb4-4d11-878a-1dfaf8bb2222,"Tower International, Inc.",8756 Torri Terrace,Mobile,Alabama,36670,VIP,5164240944906059,2024-10-11 15:26:08
415,286ad864-5477-43f6-bce5-2115c3a62e3e,Toyota Motor Corp Ltd Ord,2648 Priscilla Loop,Duluth,Minnesota,55811,Trial,6011767759910720,2024-10-12 04:29:12
435,6206780e-4ca8-4cae-a002-296e93e644b7,"Transcontinental Realty Investors, Inc.",3967 Kersey Way,Denver,Colorado,80249,Partner,5150518860639945,2024-10-12 06:14:50
192,32391392-5685-4146-b8cd-191dea7f6692,Transdigm Group Incorporated,2613 Evelynton Loop,New York City,New York,10115,Guest,4458811112826870125,2024-10-11 08:34:04
110,1feb0313-e1db-4843-838c-abfd261efbee,Tri Continental Corporation,4034 Jeff Anderson Way,Pompano Beach,Florida,33069,Partner,4852565970953663481,2024-10-11 00:48:25
445,14cb9e02-415d-4c40-a21e-f2ec6d88f7d6,Tri Continental Corporation,11454 Widmann Place,Odessa,Texas,79764,Enterprise,5414890533779172,2024-10-12 07:03:34
85,b845563b-8bf9-4c4b-b66b-1f95b1068395,TriCo Bancshares,13581 Cross Hill Drive,Port Washington,New York,11054,Family,5579858094084101,2024-10-10 22:19:53
281,02d2e32f-898b-4de6-805f-624ee91cf97d,TriMas Corporation,7281 Riley Road,Naples,Florida,33961,Basic,5581494405869075,2024-10-11 16:34:37
450,8b4ca423-6224-44ed-9565-b3bf990e24ed,"TrueCar, Inc.",506 Nicole Terrace,Indianapolis,Indiana,46231,Standard,372246335349613,2024-10-12 07:42:12
171,df9b54f7-b610-4ddc-972c-eced88251cd4,Tsakos Energy Navigation Ltd,9851 Gerber Lane,Salt Lake City,Utah,84110,Family,6011513616380693,2024-10-11 06:29:29
292,324d90df-2c43-44d4-926c-dc848c58aec1,"U S Concrete, Inc.",9804 Heathman Place,Montgomery,Alabama,36195,Corporate,6011645885729042,2024-10-11 17:15:41
315,c12f02c1-0c2e-49c8-9800-9636b0cd0df2,"USA Technologies, Inc.",13308 Carlsbad Court,Milwaukee,Wisconsin,53205,Moderator,5583897173798730,2024-10-11 19:37:57
410,2fd94758-d17c-4cb1-b1a3-3bff9b3e223a,USG Corporation,3240 Ladyfish Avenue,Baltimore,Maryland,21229,Standard,5554757482850215,2024-10-12 04:01:07
73,e7af9992-d602-4043-a197-d832d022b493,UTStarcom Holdings Corp,5111 Ashford Avenue,Oklahoma City,Oklahoma,73119,Individual,378384746565430,2024-10-10 21:17:59
212,97212a3a-ba78-4ca5-835e-41a3d9927cea,Unilever PLC,4530 Misty Court,El Paso,Texas,79940,Enterprise,6011353606533096,2024-10-11 10:11:35
79,82f14afc-1fa6-4458-a07a-7b0fb5680beb,"United Dominion Realty Trust, Inc.",9882 Scarboro Court,Lexington,Kentucky,40586,Family,6011337571591445,2024-10-10 21:48:06
404,f7772617-0fc8-4cb6-99ef-93b4e78c2464,United Insurance Holdings Corp.,781 Eutawville Place,Orange,California,92668,Student,4739364356322,2024-10-12 03:39:22
257,054e7057-b373-4a31-9c01-efa15841b119,United States Cellular Corporation,1842 Douglas Lane,Des Moines,Iowa,50320,Standard,5166129655441398,2024-10-11 14:30:48
91,bc59719c-73f1-4443-bb9c-fbadee8a5a98,United States Steel Corporation,5192 Bartow Lane,Miami,Florida,33169,Corporate,6011902999114250,2024-10-10 22:51:54
120,26a44595-f382-4ae9-8c47-be72116fdddc,Unum Group,8178 Brassie Terrace,Washington,District of Columbia,20436,Government,4780966245763493912,2024-10-11 01:36:03
45,013ab5ba-26dd-458d-93fa-ec349a2b5583,V.F. Corporation,2823 Collington Drive,Anchorage,Alaska,99522,Trial,343677686742176,2024-10-10 18:49:55
147,261559d9-dd95-45d1-bf37-2d7a5c615469,Valley National Bancorp,1989 Sagecrest Court,Lansing,Michigan,48919,Corporate,343083649564694,2024-10-11 04:25:40
176,16b75cef-66e2-4382-8cf4-5f9bc9100c32,VanEck Vectors Generic Drugs ETF,2537 Dunkirk Trail,Dayton,Ohio,45426,Nonprofit,5332405923073042,2024-10-11 06:57:22
70,c6515fee-5c28-47fa-8c33-8df394d86d00,Vantage Energy Acquisition Corp.,2626 Carroll Court,Long Beach,California,90831,Premium,4108958621984,2024-10-10 21:07:20
309,f606b9ab-2591-4dde-806f-4b512d0aeb96,Varex Imaging Corporation,1063 Braddock Court,Memphis,Tennessee,38109,Business,377459660063003,2024-10-11 19:11:26
173,ea9d459b-5cd6-480c-99f0-5ce181ff850d,Viad Corp,7556 Wielenga Place,Indianapolis,Indiana,46247,Partner,342068597926975,2024-10-11 06:43:03
345,131581b4-daee-49eb-8d15-0ab69607d926,"Vmware, Inc.",2771 Julia Court,Gatesville,Texas,76598,Partner,343554220684092,2024-10-11 22:18:33
101,b2b56f5c-6dd2-43d4-83d9-57f9675e2f18,"Vocera Communications, Inc.",11700 Belmont Place,El Paso,Texas,79994,Standard,4963554299308899567,2024-10-10 23:42:44
312,09ab2dd7-73af-43ad-a975-0f561298be60,"WCF Bancorp, Inc.",4181 Seebald Street,Ridgely,Maryland,21684,Trial,4815437994704,2024-10-11 19:25:05
182,997a853a-9cc5-4e6c-9f0a-0e5a777b548b,"WPX Energy, Inc.",14110 Goose Creek,Meridian,Mississippi,39305,Moderator,4962787520948,2024-10-11 07:29:48
321,d1bd0478-789d-4a20-9b43-35cde206fb60,Wabco Holdings Inc.,3222 Alee Lane,Tucson,Arizona,85737,Business,5586203872367876,2024-10-11 20:04:17
154,cf2300b5-a538-41eb-b3f8-14f6d613e0fb,Walt Disney Company (The),3590 Armondo Drive,Sunnyvale,California,94089,Guest,4595290470926808877,2024-10-11 05:06:13
